player,team,position,market,line,over_odds,under_odds,is_main_line,status,push_rule,model_mean,model_median,model_p_over,model_p_under,model_p_push,model_mcse_over,model_mcse_under,market_raw_p_over,market_raw_p_under,market_hold,market_novig_p_over,market_novig_p_under,edge_over,edge_under,ev_over,ev_under,simulation_draws,model_source_arrays,gsis_id,line_timestamp_utc,forecast_identity,market_snapshot_identity,support_status,refusal_reason
Jameson Williams,DET,WR,Player Receptions,3.5,-160,120,True,open_two_sided,"no push, half-point line",3.257125,3.0,0.403875,0.596125,0.0,0.005485890816164226,0.005485890816164226,0.6153846153846154,0.45454545454545453,0.06993006993007,0.5751633986928104,0.4248366013071895,-0.17128839869281043,0.17128839869281054,-0.343703125,0.31147500000000006,8000,receiving/receptions,00-0037240,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jameson Williams,DET,WR,Player Receptions,4.5,130,,False,open_one_sided_over,"no push, half-point line",3.257125,3.0,0.2635,0.7365,0.0,0.0049252886971222305,0.0049252886971222305,0.43478260869565216,,,,,,,-0.3939499999999999,,8000,receiving/receptions,00-0037240,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jameson Williams,DET,WR,Player Receptions,5.5,260,,False,open_one_sided_over,"no push, half-point line",3.257125,3.0,0.16175,0.83825,0.0,0.00411683946584027,0.00411683946584027,0.2777777777777778,,,,,,,-0.4176999999999999,,8000,receiving/receptions,00-0037240,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jameson Williams,DET,WR,Player Receptions,6.5,500,,False,open_one_sided_over,"no push, half-point line",3.257125,3.0,0.098625,0.901375,0.0,0.003333506212964812,0.003333506212964811,0.16666666666666666,,,,,,,-0.40825,,8000,receiving/receptions,00-0037240,2026-09-17T19:26:58.905780Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jameson Williams,DET,WR,Player Receptions,7.5,850,,False,open_one_sided_over,"no push, half-point line",3.257125,3.0,0.054875,0.945125,0.0,0.0025461670795285606,0.002546167079528561,0.10526315789473684,,,,,,,-0.4786875,,8000,receiving/receptions,00-0037240,2026-09-17T21:37:13.213511Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Joshua Palmer,BUF,WR,Player Receptions,0.5,-240,170,True,open_two_sided,"no push, half-point line",,,,,,,,0.7058823529411765,0.37037037037037035,0.07625272331154687,0.6558704453441295,0.3441295546558704,,,,,,,,2026-09-17T21:35:13.597579Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,PLAYER_NOT_IN_MODEL_UNIVERSE,'Joshua Palmer' has no row in any layer of the sealed draws and no entry in the board's 29-player universe
Joshua Palmer,BUF,WR,Player Receptions,1.5,185,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.3508771929824561,,,,,,,,,,,,2026-09-17T21:35:13.597579Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,PLAYER_NOT_IN_MODEL_UNIVERSE,'Joshua Palmer' has no row in any layer of the sealed draws and no entry in the board's 29-player universe
Joshua Palmer,BUF,WR,Player Receptions,2.5,550,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.15384615384615385,,,,,,,,,,,,2026-09-17T21:35:13.597579Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,PLAYER_NOT_IN_MODEL_UNIVERSE,'Joshua Palmer' has no row in any layer of the sealed draws and no entry in the board's 29-player universe
Joshua Palmer,BUF,WR,Player Receptions,3.5,1600,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.058823529411764705,,,,,,,,,,,,2026-09-17T20:32:43.483681Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,PLAYER_NOT_IN_MODEL_UNIVERSE,'Joshua Palmer' has no row in any layer of the sealed draws and no entry in the board's 29-player universe
Keon Coleman,BUF,WR,Player Receptions,1.5,140,-180,True,open_two_sided,"no push, half-point line",1.998375,2.0,0.50275,0.49725,0.0,0.005590085391789646,0.005590085391789647,0.4166666666666667,0.6428571428571429,0.059523809523809534,0.39325842696629215,0.6067415730337079,0.10949157303370788,-0.10949157303370788,0.2066,-0.22649999999999998,8000,receiving/receptions,00-0039901,2026-09-17T19:53:48.338971Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Keon Coleman,BUF,WR,Player Receptions,2.5,400,,False,open_one_sided_over,"no push, half-point line",1.998375,2.0,0.32675,0.67325,0.0,0.0052438587593012075,0.0052438587593012075,0.2,,,,,,,0.6337499999999999,,8000,receiving/receptions,00-0039901,2026-09-17T16:36:12.341206Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Keon Coleman,BUF,WR,Player Receptions,3.5,1000,,False,open_one_sided_over,"no push, half-point line",1.998375,2.0,0.201875,0.798125,0.0,0.004487781806959313,0.004487781806959313,0.09090909090909091,,,,,,,1.2206249999999998,,8000,receiving/receptions,00-0039901,2026-09-17T17:17:42.723693Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Keon Coleman,BUF,WR,Player Receptions,4.5,3000,,False,open_one_sided_over,"no push, half-point line",1.998375,2.0,0.119,0.881,0.0,0.0036200656071402907,0.0036200656071402907,0.03225806451612903,,,,,,,2.689,,8000,receiving/receptions,00-0039901,2026-09-17T21:33:13.644208Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Khalil Shakir,BUF,WR,Player Receptions,1.5,-2500,,False,open_one_sided_over,"no push, half-point line",4.150125,4.0,0.768,0.232,0.0,0.0047193219852008405,0.0047193219852008405,0.9615384615384616,,,,,,,-0.20128,,8000,receiving/receptions,00-0037261,2026-09-17T17:18:28.175675Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Khalil Shakir,BUF,WR,Player Receptions,2.5,-500,,False,open_one_sided_over,"no push, half-point line",4.150125,4.0,0.65475,0.34525,0.0,0.005315689483735859,0.005315689483735859,0.8333333333333334,,,,,,,-0.21429999999999993,,8000,receiving/receptions,00-0037261,2026-09-17T17:18:28.175675Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Khalil Shakir,BUF,WR,Player Receptions,3.5,-195,,False,open_one_sided_over,"no push, half-point line",4.150125,4.0,0.53025,0.46975,0.0,0.005579929855069865,0.005579929855069865,0.6610169491525424,,,,,,,-0.19782692307692312,,8000,receiving/receptions,00-0037261,2026-09-17T21:33:13.644210Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Khalil Shakir,BUF,WR,Player Receptions,4.5,115,-150,True,open_two_sided,"no push, half-point line",4.150125,4.0,0.4075,0.5925,0.0,0.005493675340789625,0.005493675340789625,0.46511627906976744,0.6,0.06511627906976747,0.43668122270742354,0.5633187772925764,-0.02918122270742357,0.029181222707423626,-0.12387500000000007,-0.012499999999999956,8000,receiving/receptions,00-0037261,2026-09-17T16:32:57.101813Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Khalil Shakir,BUF,WR,Player Receptions,5.5,230,,False,open_one_sided_over,"no push, half-point line",4.150125,4.0,0.30425,0.69575,0.0,0.005143952000893865,0.005143952000893865,0.30303030303030304,,,,,,,0.004025000000000056,,8000,receiving/receptions,00-0037261,2026-09-17T17:18:28.175675Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Khalil Shakir,BUF,WR,Player Receptions,6.5,450,,False,open_one_sided_over,"no push, half-point line",4.150125,4.0,0.216125,0.783875,0.0,0.004601833661365326,0.004601833661365326,0.18181818181818182,,,,,,,0.1886875,,8000,receiving/receptions,00-0037261,2026-09-17T20:32:43.483681Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Khalil Shakir,BUF,WR,Player Receptions,7.5,800,,False,open_one_sided_over,"no push, half-point line",4.150125,4.0,0.14925,0.85075,0.0,0.003983943358972364,0.003983943358972364,0.1111111111111111,,,,,,,0.34324999999999994,,8000,receiving/receptions,00-0037261,2026-09-17T17:18:28.175675Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Sam LaPorta,DET,TE,Player Receptions,1.5,-3000,,False,open_one_sided_over,"no push, half-point line",3.65975,3.0,0.794,0.206,0.0,0.004521670045458868,0.004521670045458868,0.967741935483871,,,,,,,-0.1795333333333333,,8000,receiving/receptions,00-0039065,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Sam LaPorta,DET,TE,Player Receptions,2.5,-600,,False,open_one_sided_over,"no push, half-point line",3.65975,3.0,0.64075,0.35925,0.0,0.005364110335134802,0.005364110335134802,0.8571428571428571,,,,,,,-0.2524583333333333,,8000,receiving/receptions,00-0039065,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Sam LaPorta,DET,TE,Player Receptions,3.5,-230,,False,open_one_sided_over,"no push, half-point line",3.65975,3.0,0.4815,0.5185,0.0,0.00558634216191597,0.00558634216191597,0.696969696969697,,,,,,,-0.30915217391304345,,8000,receiving/receptions,00-0039065,2026-09-17T17:12:13.521995Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Sam LaPorta,DET,TE,Player Receptions,4.5,-105,-125,True,open_two_sided,"no push, half-point line",3.65975,3.0,0.327875,0.672125,0.0,0.005248487691409307,0.005248487691409307,0.5121951219512195,0.5555555555555556,0.0677506775067751,0.4796954314720812,0.5203045685279188,-0.15182043147208119,0.15182043147208113,-0.3598630952380952,0.20982499999999993,8000,receiving/receptions,00-0039065,2026-09-17T17:12:13.521995Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Sam LaPorta,DET,TE,Player Receptions,5.5,185,,False,open_one_sided_over,"no push, half-point line",3.65975,3.0,0.21,0.79,0.0,0.00455384452962549,0.00455384452962549,0.3508771929824561,,,,,,,-0.4015,,8000,receiving/receptions,00-0039065,2026-09-17T21:33:13.644210Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Sam LaPorta,DET,TE,Player Receptions,6.5,350,,False,open_one_sided_over,"no push, half-point line",3.65975,3.0,0.132125,0.867875,0.0,0.003785960650465744,0.0037859606504657447,0.2222222222222222,,,,,,,-0.4054375,,8000,receiving/receptions,00-0039065,2026-09-17T19:03:43.622701Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Sam LaPorta,DET,TE,Player Receptions,7.5,650,,False,open_one_sided_over,"no push, half-point line",3.65975,3.0,0.075875,0.924125,0.0,0.002960531716917588,0.0029605317169175884,0.13333333333333333,,,,,,,-0.4309375,,8000,receiving/receptions,00-0039065,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Sam LaPorta,DET,TE,Player Receptions,9.5,2500,,False,open_one_sided_over,"no push, half-point line",3.65975,3.0,0.023875,0.976125,0.0,0.0017067873467057927,0.001706787346705792,0.038461538461538464,,,,,,,-0.37925,,8000,receiving/receptions,00-0039065,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jahmyr Gibbs,DET,RB,Player Rushing + Receiving Yards,123.5,-120,-110,True,open_two_sided,"no push, half-point line",122.783375,122.0,0.486875,0.513125,0.0,0.005588243623615116,0.005588243623615116,0.5454545454545454,0.5238095238095238,0.06926406926406914,0.5101214574898786,0.48987854251012153,-0.02324645748987858,0.023246457489878525,-0.10739583333333336,-0.020397727272727206,8000,rushing_total/rushing_yards+receiving/receiving_yards,00-0039139,2026-09-17T21:38:43.641375Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
James Cook,BUF,RB,Player Rushing + Receiving Yards,102.5,-115,-115,True,open_two_sided,"no push, half-point line",52.086625,46.0,0.18,0.82,0.0,0.004295346318982906,0.004295346318982906,0.5348837209302325,0.5348837209302325,0.06976744186046502,0.5,0.5,-0.32,0.31999999999999995,-0.6634782608695653,0.5330434782608695,8000,rushing_total/rushing_yards+receiving/receiving_yards,00-0037248,2026-09-17T21:17:43.478153Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Attempts,11.5,-1600,,False,open_one_sided_over,"no push, half-point line",22.35775,23.0,0.89175,0.10825,0.0,0.003473685677706029,0.00347368567770603,0.9411764705882353,,,,,,,-0.052515624999999955,,8000,rushing/carries,00-0039139,2026-09-17T21:08:13.085114Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jahmyr Gibbs,DET,RB,Player Rushing Attempts,14.5,-375,,False,open_one_sided_over,"no push, half-point line",22.35775,23.0,0.83675,0.16325,0.0,0.0041321821943738155,0.0041321821943738155,0.7894736842105263,,,,,,,0.059883333333333316,,8000,rushing/carries,00-0039139,2026-09-17T21:08:13.085114Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jahmyr Gibbs,DET,RB,Player Rushing Attempts,17.5,-145,,False,open_one_sided_over,"no push, half-point line",22.35775,23.0,0.7455,0.2545,0.0,0.004869930055965897,0.004869930055965897,0.5918367346938775,,,,,,,0.25963793103448285,,8000,rushing/carries,00-0039139,2026-09-17T21:08:13.085114Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jahmyr Gibbs,DET,RB,Player Rushing Attempts,18.5,-115,-115,True,open_two_sided,"no push, half-point line",22.35775,23.0,0.709375,0.290625,0.0,0.005076442028810631,0.005076442028810631,0.5348837209302325,0.5348837209302325,0.06976744186046502,0.5,0.5,0.20937499999999998,-0.20937499999999998,0.3262228260869564,-0.45665760869565214,8000,rushing/carries,00-0039139,2026-09-17T21:33:13.644210Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Attempts,20.5,145,,False,open_one_sided_over,"no push, half-point line",22.35775,23.0,0.623375,0.376625,0.0,0.005417317248590394,0.005417317248590394,0.40816326530612246,,,,,,,0.52726875,,8000,rushing/carries,00-0039139,2026-09-17T21:08:13.085114Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jahmyr Gibbs,DET,RB,Player Rushing Attempts,23.5,300,,False,open_one_sided_over,"no push, half-point line",22.35775,23.0,0.488,0.512,0.0,0.005588559742903354,0.005588559742903354,0.25,,,,,,,0.952,,8000,rushing/carries,00-0039139,2026-09-17T18:38:57.064106Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jahmyr Gibbs,DET,RB,Player Rushing Attempts,26.5,525,,False,open_one_sided_over,"no push, half-point line",22.35775,23.0,0.335625,0.664375,0.0,0.005279451431907959,0.005279451431907959,0.16,,,,,,,1.09765625,,8000,rushing/carries,00-0039139,2026-09-17T21:08:13.085114Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
James Cook,BUF,RB,Player Rushing Attempts,11.5,-1500,,False,open_one_sided_over,"no push, half-point line",9.576875,9.0,0.420375,0.579625,0.0,0.005518829805481865,0.005518829805481865,0.9375,,,,,,,-0.5516000000000001,,8000,rushing/carries,00-0037248,2026-09-17T21:32:43.623019Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
James Cook,BUF,RB,Player Rushing Attempts,14.5,-350,,False,open_one_sided_over,"no push, half-point line",9.576875,9.0,0.31375,0.68625,0.0,0.005187857668392609,0.005187857668392609,0.7777777777777778,,,,,,,-0.5966071428571429,,8000,rushing/carries,00-0037248,2026-09-17T19:41:42.897236Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
James Cook,BUF,RB,Player Rushing Attempts,17.5,-125,-105,True,open_two_sided,"no push, half-point line",9.576875,9.0,0.22025,0.77975,0.0,0.00463330251413611,0.004633302514136109,0.5555555555555556,0.5121951219512195,0.0677506775067751,0.5203045685279188,0.4796954314720812,-0.30005456852791884,0.30005456852791884,-0.6035499999999999,0.5223690476190477,8000,rushing/carries,00-0037248,2026-09-17T20:50:42.825979Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
James Cook,BUF,RB,Player Rushing Attempts,20.5,190,,False,open_one_sided_over,"no push, half-point line",9.576875,9.0,0.13875,0.86125,0.0,0.0038648809409217253,0.0038648809409217257,0.3448275862068966,,,,,,,-0.597625,,8000,rushing/carries,00-0037248,2026-09-17T21:14:43.993262Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
James Cook,BUF,RB,Player Rushing Attempts,23.5,450,,False,open_one_sided_over,"no push, half-point line",9.576875,9.0,0.083625,0.916375,0.0,0.003094993121458431,0.00309499312145843,0.18181818181818182,,,,,,,-0.5400624999999999,,8000,rushing/carries,00-0037248,2026-09-17T20:33:29.046865Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
James Cook,BUF,RB,Player Rushing Attempts,26.5,1100,,False,open_one_sided_over,"no push, half-point line",9.576875,9.0,0.043375,0.956625,0.0,0.002277433022478378,0.002277433022478379,0.08333333333333333,,,,,,,-0.4795000000000001,,8000,rushing/carries,00-0037248,2026-09-17T21:14:43.993262Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Josh Allen,BUF,QB,Player Rushing Attempts,1.5,-4000,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.975609756097561,,,,,,,,,,,00-0034857,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,MODEL_STAT_NOT_AVAILABLE,00-0034857 has no row in the 'rushing' layer
Josh Allen,BUF,QB,Player Rushing Attempts,3.5,-650,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.8666666666666667,,,,,,,,,,,00-0034857,2026-09-17T21:14:43.993262Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,MODEL_STAT_NOT_AVAILABLE,00-0034857 has no row in the 'rushing' layer
Josh Allen,BUF,QB,Player Rushing Attempts,5.5,-225,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.6923076923076923,,,,,,,,,,,00-0034857,2026-09-17T21:29:58.645764Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,MODEL_STAT_NOT_AVAILABLE,00-0034857 has no row in the 'rushing' layer
Josh Allen,BUF,QB,Player Rushing Attempts,7.5,-105,-125,True,open_two_sided,"no push, half-point line",,,,,,,,0.5121951219512195,0.5555555555555556,0.0677506775067751,0.4796954314720812,0.5203045685279188,,,,,,,00-0034857,2026-09-17T21:29:58.645764Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,MODEL_STAT_NOT_AVAILABLE,00-0034857 has no row in the 'rushing' layer
